,Timestamp,FIT-800-00/BLOCK1/OUT.CV lb/min,FIT-800-00/DENSITY/OUT.CV kg/m3,FIT-800-00/TEMP/OUT.CV °C,FIT-800-00/VOL_FLOW/OUT.CV L/min,FIT-800-01/BLOCK1/OUT.CV gal/min,FIT-800-02/BLOCK1/OUT.CV gal/min,FIT-800-03/BLOCK1/OUT.CV gal/min,FIT-800-04/BLOCK1/OUT.CV gal/min,FSC-800-01/FCS-600-01_OUT/OUT.CV %,FSC-800-01/FCS-600-01_OUT/PV.CV no units,FSC-800-01/FCS-600-01_OUT/SP.CV no units,PIC-800_SLAVE/PID1/OUT.CV %,PIC-800_SLAVE/PID1/PV.CV psig,PIC-800_SLAVE/PID1/SP.CV psig,PIT-800-00/AI1/OUT.CV psi,PIT-800-01/AI1/OUT.CV psi,PIT-800-02/AI1/OUT.CV psi,PIT-800-03/AI1/OUT.CV psi,PIT-800-04/AI1/OUT.CV psi,TE-800-01/AI1/OUT.CV °C,TE-800-02/AI1/OUT.CV °C,TE-800-03/AI1/OUT.CV °C,TE-800-04/AI1/OUT.CV °C,TE-800-05/AI1/OUT.CV °C,TE-800-06/AI1/OUT.CV °C,TE-800-07/AI1/OUT.CV °C,TE-800-08/AI1/OUT.CV °C,TE-800-09/AI1/OUT.CV °C,TE-800-10/AI1/OUT.CV °C,TE-800-11/AI1/OUT.CV °C,TE-800-12/AI1/OUT.CV °C,TE-800-13/AI1/OUT.CV °C,TE-800-14/AI1/OUT.CV °C,TE-800-15/AI1/OUT.CV °C,TE-800-16/AI1/OUT.CV °C,TIC-800_MASTER/PID1/PV.CV °C,TIC-800_MASTER/PID1/SP.CV °C,TT-800-00F/AI1/OUT.CV °C,TT-800-00P/AI1/OUT.CV °C,TT-800-01P/AI1/OUT.CV °C,TT-800-02P/AI1/OUT.CV °C,TT-800-03P/AI1/OUT.CV °C,TT-800-04P/AI1/OUT.CV °C,Configuration
0,2024-01-10 14:45:00-05:00,1.893549562,19.93811989,154.6310577,43.25606918,20.00495911,19.98970032,0.003194951,7.610771179,55.39463806,55.39668274,55.39544296,80,27.26739693,26.88830566,27.26739693,11.60613155,5.024605751,28.21154785,1.735953569,26.21078491,30.26428223,29.73556519,25.76217651,8.699035645,22.4937439,129.2144775,128.5415649,18.10379028,18.00765991,18.13583374,17.943573,22.33352661,21.1479187,21.74072266,21.83685303,29.73556519,29.73556519,154.5553284,26.01480103,25.12301445,24.03582764,19.20471191,23.55517578,1
1,2024-01-10 14:45:10-05:00,1.893549562,19.34668922,154.7550659,44.32173157,19.99351501,20.01831055,0.003194951,7.649394989,55.39759064,55.41275024,55.40346527,80,27.28527832,26.88830566,27.28527832,11.60613155,5.024605751,28.20081902,1.750258923,26.21078491,30.08804321,29.71954346,25.76217651,8.650970459,22.50976563,129.2625427,128.5415649,18.00765991,18.0557251,18.0557251,17.84744263,22.33352661,21.19598389,21.74072266,21.78878784,29.71954346,29.71954346,154.6356659,26.04199409,25.14935493,24.03582764,19.20471191,23.55517578,1
2,2024-01-10 14:45:20-05:00,1.878052235,19.19548988,154.7596436,44.19807434,19.99351501,20.00305176,0.003194951,7.637236118,55.3739624,55.37505341,55.38761139,80,27.14222527,26.88830566,27.13864899,11.55034161,5.024605751,28.20081902,1.735953569,26.21078491,30.12008667,29.76760864,25.71411133,8.650970459,22.50976563,129.2625427,128.6376953,18.0557251,17.95959473,18.0557251,17.79937744,22.28546143,21.11587524,21.7086792,21.74072266,29.76760864,29.76760864,154.7275085,26.04199409,25.14935493,24.06216431,19.20471191,23.58294678,1
3,2024-01-10 14:45:30-05:00,1.878052235,18.31102371,154.5874329,46.75782013,19.99351501,19.9830246,0.003194951,7.637236118,55.39873886,55.41369247,55.40380478,80,27.11719131,26.88830566,27.11719131,11.58443356,5.037480354,28.2365818,1.735953569,26.21078491,30.21621704,29.73556519,25.76217651,8.650970459,22.4937439,129.2625427,128.4934998,18.10379028,17.95959473,18.13583374,17.89550781,22.3815918,21.19598389,21.75674438,21.83685303,29.73556519,29.73556519,154.7504578,26.06945992,25.14935493,24.06216431,19.20471191,23.58294678,1
4,2024-01-10 14:45:40-05:00,1.878052235,18.65431976,154.5151367,46.21985245,20.00495911,19.9830246,0.003194951,7.66036272,55.3904953,55.37667847,55.39283371,80,27.04208565,26.88830566,27.04208565,11.56893826,5.024605751,28.27592087,1.735953569,26.21078491,30.08804321,29.73556519,25.76217651,8.650970459,22.4937439,129.2144775,128.4934998,18.10379028,18.0557251,18.08776855,17.89550781,22.33352661,21.1479187,21.74072266,21.78878784,29.73556519,29.73556519,154.670105,26.06945992,25.14935493,24.06216431,19.20471191,23.58294678,1
5,2024-01-10 14:45:50-05:00,1.863746881,17.70843506,154.2821198,48.51353836,19.99446869,19.9830246,0.003194951,7.626745224,55.3952446,55.40701675,55.40346527,80,27.18871689,26.88830566,27.18871689,11.58908463,5.037480354,28.25803947,1.735953569,26.21078491,30.21621704,29.73556519,25.71411133,8.650970459,22.4937439,129.1503906,128.4934998,18.00765991,18.00765991,18.00765991,17.79937744,22.25341797,21.11587524,21.69265747,21.74072266,29.73556519,29.73556519,154.5093994,26.06945992,25.14935493,24.06216431,19.20471191,23.58294678,1
6,2024-01-10 14:46:00-05:00,1.876860142,18.01344681,154.0066681,47.38753891,20.0087738,20.01449585,0.003194951,7.626745224,55.40907669,55.40726089,55.40699005,80,27.203022,26.88830566,27.203022,11.58908463,5.037480354,28.31168365,1.764564157,26.21078491,30.03997803,29.71954346,25.76217651,8.650970459,22.4937439,129.2144775,128.5415649,18.00765991,17.95959473,18.00765991,17.79937744,22.25341797,21.09985352,21.69265747,21.74072266,29.71954346,29.71954346,154.2683411,26.09661865,25.14935493,24.06216431,19.20471191,23.61068726,1
7,2024-01-10 14:46:10-05:00,1.87209177,17.69982338,153.7128448,47.96185303,19.99542236,20.01449585,0.003194951,7.654402256,55.41005325,55.41407013,55.41027832,80,27.32461739,26.88830566,27.32461739,11.60148239,5.037480354,28.23300552,1.750258923,26.21078491,30.16815186,29.71954346,25.76217651,8.650970459,22.50976563,129.3586731,128.6857605,18.10379028,17.95959473,18.08776855,17.89550781,22.28546143,21.1479187,21.74072266,21.78878784,29.71954346,29.71954346,153.9928894,26.12408447,25.14935493,24.06216431,19.17324829,23.58322144,1
8,2024-01-10 14:46:20-05:00,1.875668049,17.88952827,153.437439,47.59286118,19.99542236,19.98779297,0.003194951,7.654402256,55.37443542,55.3693161,55.37932587,80,27.2209034,26.88830566,27.22805595,11.55034161,5.037480354,28.23300552,1.750258923,26.21078491,30.16815186,29.71954346,25.76217651,8.618927002,22.50976563,129.3586731,128.6857605,18.0557251,18.00765991,18.08776855,17.84744263,22.28546143,21.09985352,21.74072266,21.78878784,29.71954346,29.71954346,153.694519,26.12408447,25.14935493,24.03582764,19.20471191,23.61096191,1
9,2024-01-10 14:46:30-05:00,1.875668049,18.40569496,153.0840149,46.60826111,20.01831055,19.98779297,0.003194951,7.64414978,55.35177994,55.35752869,55.35797119,80,27.17918015,26.88830566,27.18156433,11.58288574,5.037480354,28.23300552,1.728800774,26.21078491,30.26428223,29.71954346,25.71411133,8.650970459,22.4937439,129.4548035,128.717804,18.00765991,18.00765991,18.00765991,17.79937744,22.28546143,21.1479187,21.69265747,21.74072266,29.71954346,29.71954346,153.3961182,26.12408447,25.17507935,24.06185913,19.20471191,23.61096191,1
10,2024-01-10 14:46:40-05:00,1.887589097,17.34290314,152.4186096,50.19787216,20.00782013,20.00114441,0.003194951,7.590028763,55.40016937,55.4029808,55.39855194,80,27.11003876,26.88830566,27.11719131,11.60922909,5.018883705,28.21870041,1.728800774,26.21078491,30.29632568,29.71954346,25.71411133,8.650970459,22.4937439,129.2625427,128.5896301,17.97561646,17.92755127,18.00765991,17.79937744,22.28546143,21.1479187,21.69265747,21.74072266,29.71954346,29.71954346,153.0059814,26.15155029,25.17507935,24.06185913,19.20471191,23.61096191,1
11,2024-01-10 14:46:50-05:00,1.887589097,17.10546875,151.845108,49.46681595,19.98588562,20.00114441,0.003194951,7.626506805,55.41124344,55.41717911,55.4143486,80,27.15653038,26.88830566,27.15653038,11.60922909,5.018883705,28.26876831,1.728800774,26.19476318,30.26428223,29.71954346,25.71411133,8.650970459,22.4937439,129.2625427,128.5896301,17.97561646,17.92755127,18.00765991,17.76733398,22.25341797,21.11587524,21.69265747,21.74072266,29.71954346,29.71954346,152.3176575,26.15155029,25.17507935,24.06185913,19.17324829,23.61096191,1
12,2024-01-10 14:47:00-05:00,1.875668049,16.50660515,151.2120667,51.48823929,19.98588562,20.00114441,0.003194951,7.626506805,55.37768173,55.3791275,55.37849045,80,26.92764473,26.88830566,26.92764473,11.57823467,5.018883705,28.2365818,1.739529848,26.16271973,30.03997803,29.71954346,25.71411133,8.650970459,22.50976563,129.1824341,128.5415649,18.0557251,17.92755127,18.08776855,17.84744263,22.25341797,21.1479187,21.74072266,21.74072266,29.71954346,29.71954346,151.7671204,26.17901611,25.17507935,24.06185913,19.17324829,23.61096191,1
13,2024-01-10 14:47:10-05:00,1.875668049,17.13103294,150.7488251,50.45102692,20.00305176,19.98588562,0.003194951,7.639620304,55.38820267,55.38939285,55.38534546,80,27.01347542,26.88830566,27.01347542,11.59838295,5.028897285,28.2365818,1.739529848,26.21078491,30.08804321,29.71954346,25.71411133,8.650970459,22.54180908,129.2625427,128.6857605,17.97561646,18.00765991,17.95959473,17.7192688,22.20535278,21.05178833,21.66061401,21.69265747,29.71954346,29.71954346,151.1249237,26.17901611,25.20114136,24.06185913,19.20443726,23.63787842,1
14,2024-01-10 14:47:20-05:00,1.889973283,17.22335434,150.4324188,49.68886185,20.00305176,20.00019073,0.003194951,7.639620304,55.3886795,55.40235138,55.39337158,80,26.88472939,26.88830566,26.88472939,11.6169796,5.028897285,28.2365818,1.750258923,26.16271973,30.12008667,29.71954346,25.71411133,8.618927002,22.54180908,129.2144775,128.6376953,17.97561646,17.87948608,18.00765991,17.76733398,22.28546143,21.05178833,21.69265747,21.69265747,29.71954346,29.71954346,150.6892242,26.20620728,25.20114136,24.06185913,19.17324829,23.63787842,1
15,2024-01-10 14:47:30-05:00,1.869707584,17.46845245,149.9371796,48.10387421,20.00305176,19.98874664,0.003194951,7.639620304,55.4078598,55.40679169,55.39909744,80,26.87757683,26.88830566,26.87757683,11.57668686,5.028897285,28.20081902,1.725224495,26.16271973,29.99191284,29.6875,25.71411133,8.650970459,22.50976563,129.2144775,128.5896301,17.97561646,17.92755127,17.95959473,17.76733398,22.20535278,21.06781006,21.66061401,21.69265747,29.6875,29.6875,150.3681946,26.20620728,25.20114136,24.06185913,19.17324829,23.63787842,1
16,2024-01-10 14:47:40-05:00,1.873283863,18.0631218,149.5245514,49.21018982,20.00305176,20.01163483,0.003194951,7.639620304,55.42033386,55.42188263,55.42337036,80,26.85969162,26.88830566,26.85969162,11.60613155,5.028897285,28.22227669,1.750258923,26.16271973,30.16815186,29.67147827,25.71411133,8.650970459,22.55783081,128.9901733,128.3653259,18.00765991,17.92755127,18.00765991,17.76733398,22.25341797,21.1479187,21.69265747,21.69265747,29.67147827,29.67147827,149.909668,26.23339844,25.22717476,24.08847046,19.17324829,23.63787842,1
17,2024-01-10 14:47:50-05:00,1.873283863,16.96754265,149.0661621,51.49449539,19.98970032,20.01163483,0.003194951,7.655117035,55.3692627,55.3631897,55.36769485,80,26.92764473,26.88830566,26.92764473,11.59373379,5.028897285,28.23300552,1.750258923,26.16271973,30.03997803,29.67147827,25.71411133,8.618927002,22.55783081,128.9901733,128.3653259,18.00765991,17.92755127,18.0557251,17.79937744,22.25341797,21.06781006,21.69265747,21.69265747,29.67147827,29.67147827,149.4970398,26.23339844,25.22717476,24.06216431,19.17324829,23.63787842,1
18,2024-01-10 14:48:00-05:00,1.87209177,16.69458008,148.6628265,50.93477631,20.00782013,19.98970032,0.003194951,7.574291706,55.36698532,55.37532043,55.37270737,80,27.11719131,26.88830566,27.11719131,11.59373379,5.028897285,28.29737854,1.750258923,26.16271973,30.03997803,29.6875,25.76217651,8.618927002,22.55783081,129.0542603,128.3653259,18.00765991,17.95959473,18.00765991,17.79937744,22.25341797,21.1479187,21.69265747,21.74072266,29.6875,29.6875,149.038681,26.26055717,25.22717476,24.06216431,19.17324829,23.63787842,1
19,2024-01-10 14:48:10-05:00,1.891165376,16.32362747,148.3420105,51.94106293,20.00782013,19.98970032,0.003194951,7.618638992,55.40601349,55.42008972,55.40901947,80,26.86684799,26.88830566,26.86684799,11.59373379,5.028897285,28.20797157,1.728800774,26.16271973,30.12008667,29.67147827,25.76217651,8.618927002,22.55783081,129.0382385,128.4133911,18.15185547,17.92755127,18.13583374,17.943573,22.28546143,21.19598389,21.75674438,21.78878784,29.67147827,29.67147827,148.6261597,26.26055717,25.25320435,24.06216431,19.17324829,23.63787842,1
20,2024-01-10 14:48:20-05:00,1.874475956,16.16895485,147.9891815,52.20050049,20.00782013,19.98970032,0.003194951,7.607194901,55.40036392,55.40651703,55.40708923,80,26.97413635,26.88830566,26.97413635,11.59373379,5.028897285,28.29737854,1.753835201,26.16271973,30.08804321,29.67147827,25.71411133,8.618927002,22.54180908,129.1343689,128.4454346,17.97561646,18.10379028,17.95959473,17.76733398,22.25341797,21.11587524,21.69265747,21.69265747,29.67147827,29.67147827,148.3053589,26.26055717,25.25320435,24.0881958,19.17324829,23.66647339,1
21,2024-01-10 14:48:30-05:00,1.887589097,16.54841805,147.6409607,51.6540184,19.99542236,20.00114441,0.003194951,7.607194901,55.39850998,55.39291382,55.39839935,80,26.75597954,26.88830566,26.75597954,11.60922909,5.028897285,28.26519203,1.753835201,26.16271973,30.21621704,29.67147827,25.71411133,8.618927002,22.55783081,129.0382385,128.3653259,18.00765991,17.92755127,18.00765991,17.79937744,22.20535278,21.11587524,21.69265747,21.69265747,29.67147827,29.67147827,147.9387817,26.28802299,25.25320435,24.06243896,19.17324829,23.66647339,1
22,2024-01-10 14:48:40-05:00,1.899510264,16.44611168,147.2950745,52.1211586,19.99542236,19.98970032,0.003194951,7.607194901,55.37779617,55.38308716,55.37768555,80,26.83465767,26.88830566,26.83465767,11.60922909,5.028897285,28.24373436,1.753835201,26.16271973,29.9118042,29.67147827,25.71411133,8.570861816,22.55783081,129.0382385,128.4133911,18.00765991,17.92755127,18.0557251,17.79937744,22.25341797,21.1479187,21.69265747,21.74072266,29.67147827,29.67147827,147.5951691,26.28802299,25.2795105,24.06243896,19.17324829,23.66647339,1
23,2024-01-10 14:48:50-05:00,1.905470729,15.94709301,147.0224915,54.12592316,19.99542236,20.00019073,0.003194951,7.580013752,55.38780594,55.38308716,55.38674927,80,26.97771263,26.88830566,26.97771263,11.59528351,5.028897285,28.24373436,1.753835201,26.16271973,30.21621704,29.6875,25.71411133,8.570861816,22.55783081,128.9901733,128.3172607,17.97561646,17.95959473,17.95959473,17.7192688,22.20535278,21.01974487,21.66061401,21.66061401,29.6875,29.6875,147.2515411,26.31491089,25.25289917,24.0881958,19.17324829,23.66647339,1
24,2024-01-10 14:49:00-05:00,1.894741654,15.70946026,146.7510986,54.26259232,19.99542236,20.00019073,0.003194951,7.607194901,55.40091705,55.39839935,55.39480972,80,26.97771263,26.88830566,26.97771263,11.59528351,5.028897285,28.2866497,1.764564157,26.16271973,30.08804321,29.67147827,25.71411133,8.554840088,22.55783081,128.9901733,128.3172607,17.97561646,17.87948608,18.00765991,17.76733398,22.20535278,21.11587524,21.69265747,21.69265747,29.67147827,29.67147827,146.9881439,26.31491089,25.27896118,24.0881958,19.17324829,23.66647339,1
25,2024-01-10 14:49:10-05:00,1.882820606,15.45537567,146.4705658,55.47554779,19.99542236,20.00019073,0.003194951,7.65869379,55.39209747,55.39925003,55.40020752,80,27.02062798,26.88830566,27.02062798,11.62317848,5.028897285,28.2866497,1.750258923,26.16271973,30.12008667,29.6875,25.68206787,8.570861816,22.55783081,129.0863037,128.4133911,17.97561646,17.92755127,17.95959473,17.76733398,22.1572876,21.09985352,21.69265747,21.66061401,29.6875,29.6875,146.724762,26.34237671,25.27896118,24.0881958,19.17324829,23.66647339,1
26,2024-01-10 14:49:20-05:00,1.882820606,15.31053925,146.1591339,55.68311691,19.99542236,20.00019073,0.003194951,7.608625412,55.38703156,55.3794136,55.39461517,80,26.87042427,26.88830566,26.87757683,11.62317848,5.017453194,28.24731064,1.750258923,26.11465454,30.12008667,29.6875,25.71411133,8.570861816,22.54180908,129.1343689,128.4454346,18.00765991,17.87948608,18.0557251,17.79937744,22.25341797,21.1479187,21.7086792,21.69265747,29.6875,29.6875,146.4499512,26.34237671,25.27896118,24.0881958,19.17324829,23.66647339,1
27,2024-01-10 14:49:30-05:00,1.87209177,15.4316864,145.9095459,55.79787827,19.99542236,20.01735687,0.003194951,7.6508255,55.40534592,55.40779114,55.41401291,80,26.76670837,26.88830566,26.76670837,11.60922909,5.031758308,28.26876831,1.771716952,26.11465454,30.12008667,29.67147827,25.71411133,8.522796631,22.55783081,129.1343689,128.4133911,17.97561646,17.92755127,18.00765991,17.79937744,22.25341797,21.11587524,21.66061401,21.69265747,29.67147827,29.67147827,146.1408081,26.34237671,25.27896118,24.0881958,19.17324829,23.69424438,1
28,2024-01-10 14:49:40-05:00,1.87209177,15.75420952,145.9004211,54.07771683,20.00686646,19.96871948,0.003194951,7.6508255,55.36061096,55.35539246,55.36292267,80,26.92764473,26.88830566,26.92764473,11.58133602,5.021744728,28.2866497,1.735953569,26.16271973,30.26428223,29.63943481,25.71411133,8.570861816,22.55783081,129.1503906,128.2691956,18.02368164,17.92755127,18.00765991,17.79937744,22.20535278,21.11587524,21.69265747,21.69265747,29.63943481,29.63943481,145.9003906,26.36984253,25.27896118,24.0881958,19.17324829,23.69424438,1
29,2024-01-10 14:49:50-05:00,1.88043642,15.73422241,145.9439087,55.02083588,20.02117157,19.99637604,0.003194951,7.614347458,55.36340714,55.36566925,55.36312866,80,27.08142662,26.88830566,27.08142853,11.58133602,5.021744728,28.2866497,1.760987878,26.11465454,30.16815186,29.62341309,25.71411133,8.522796631,22.54180908,129.0863037,128.3653259,17.97561646,17.92755127,18.00765991,17.79937744,22.25341797,21.11587524,21.69265747,21.69265747,29.62341309,29.62341309,145.9003906,26.36984253,25.30499458,24.06216431,19.17324829,23.69424438,1
30,2024-01-10 14:50:00-05:00,1.90189445,15.64660168,146.0835876,54.58839798,19.99732971,19.99637604,0.003194951,7.626029968,55.39218521,55.38924789,55.38618851,80,27.07427597,26.88830566,27.07427597,11.60148239,5.031758308,28.24373436,1.746682644,26.11465454,30.08804321,29.67147827,25.71411133,8.570861816,22.54180908,129.1824341,128.3653259,17.97561646,17.92755127,17.95959473,17.7192688,22.20535278,21.01974487,21.66061401,21.66061401,29.67147827,29.67147827,145.9461975,26.39645386,25.30499458,24.08847046,19.17324829,23.69424438,1
31,2024-01-10 14:50:10-05:00,1.889973283,16.43433189,146.2759399,52.56331635,19.99732971,19.99637604,0.003194951,7.641288757,55.39138031,55.38414001,55.39222717,80,27.1028862,26.88830566,27.1028862,11.60148239,5.031758308,28.24373436,1.746682644,26.16271973,29.94384766,29.63943481,25.71411133,8.522796631,22.54180908,129.3106079,128.5896301,17.97561646,17.87948608,17.95959473,17.7192688,22.25341797,21.06781006,21.66061401,21.66061401,29.63943481,29.63943481,146.1064758,26.39645386,25.30499458,24.08847046,19.14233398,23.69424438,1
32,2024-01-10 14:50:20-05:00,1.906662941,15.80712509,146.4591064,54.62564468,20.01449585,19.99637604,0.003194951,7.641288757,55.38581085,55.38573837,55.37779236,80,27.14222527,26.88830566,27.14222527,11.6402235,5.031758308,28.31168365,1.746682644,26.11465454,30.12008667,29.62341309,25.71411133,8.570861816,22.54180908,129.1824341,128.4454346,18.00765991,17.87948608,18.0557251,17.79937744,22.20535278,21.11587524,21.69265747,21.69265747,29.62341309,29.62341309,146.2896271,26.42391968,25.30499458,24.08847046,19.14233398,23.69424438,1
33,2024-01-10 14:50:30-05:00,1.88043642,15.55338573,146.6468964,55.31430435,20.00019073,19.99637604,0.003194951,7.654640198,55.39079666,55.3897438,55.39442444,80,27.09930992,26.88830566,27.09930992,11.57823467,5.031758308,28.27234459,1.757411599,26.11465454,30.16815186,29.63943481,25.71411133,8.570861816,22.54180908,129.2144775,128.5896301,17.97561646,17.95959473,18.00765991,17.76733398,22.20535278,21.06781006,21.66061401,21.66061401,29.63943481,29.63943481,146.4842834,26.42391968,25.30499458,24.08847046,19.14233398,23.69424438,1
34,2024-01-10 14:50:40-05:00,1.869707584,15.51524162,146.8850708,55.82284164,20.00019073,20.03261566,0.003194951,7.64414978,55.40296555,55.39405441,55.39358902,80,27.12434387,26.88830566,27.12434387,11.65262127,5.031758308,28.25803947,1.757411599,26.11465454,30.08804321,29.63943481,25.68206787,8.522796631,22.54180908,129.3106079,128.6857605,17.97561646,17.92755127,17.95959473,17.76733398,22.20535278,21.01974487,21.66061401,21.66061401,29.63943481,29.63943481,146.6674957,26.45111084,25.33129692,24.08847046,19.14233398,23.72283936,1
35,2024-01-10 14:50:50-05:00,1.854210019,15.17287636,147.0866241,55.82384491,19.98874664,19.99923706,0.003194951,7.575722218,55.37327957,55.36818695,55.36772919,80,27.34488297,26.88830566,27.34249878,11.58908463,5.016022682,28.20081902,1.739529848,26.11465454,30.08804321,29.67147827,25.68206787,8.522796631,22.55783081,129.3106079,128.6857605,18.00765991,17.87948608,17.95959473,17.76733398,22.1572876,21.01974487,21.66061401,21.69265747,29.67147827,29.67147827,146.9194336,26.45111084,25.33129692,24.08847046,19.14233398,23.72283936,1
36,2024-01-10 14:51:00-05:00,1.854210019,15.14659786,147.2561188,55.50665283,20.00400543,19.99923706,0.003194951,7.631513596,55.34945679,55.3504715,55.35790253,80,27.37110901,26.88830566,27.37110901,11.58908463,5.016022682,28.25088692,1.739529848,26.11465454,29.94384766,29.62341309,25.71411133,8.522796631,22.55783081,129.4548035,128.7658691,17.97561646,17.92755127,18.00765991,17.79937744,22.25341797,21.11587524,21.7086792,21.69265747,29.62341309,29.62341309,146.9766998,26.47799492,25.33129692,24.08847046,19.14233398,23.72283936,1
37,2024-01-10 14:51:10-05:00,1.854210019,15.06487846,147.4805908,55.68571854,20.0164032,19.99923706,0.003194951,7.631513596,55.39569473,55.39355469,55.39679718,80,27.41402435,26.88830566,27.41402435,11.60148239,5.028897285,28.22585297,1.739529848,26.11465454,30.12008667,29.62341309,25.68206787,8.522796631,22.55783081,129.5349121,128.9581299,17.92755127,17.92755127,17.91152954,17.67120361,22.1572876,21.01974487,21.61254883,21.66061401,29.62341309,29.62341309,147.2744293,26.47799492,25.35733032,24.08847046,19.14233398,23.72283936,1
38,2024-01-10 14:51:20-05:00,1.838712573,14.83493042,147.7280121,56.4430809,20.00400543,19.99923706,0.003194951,7.597895622,55.39569473,55.39355469,55.38342667,80,27.39971924,26.88830566,27.39971924,11.60148239,5.028897285,28.20081902,1.739529848,26.11465454,30.03997803,29.63943481,25.71411133,8.522796631,22.54180908,129.5829773,128.9100647,17.97561646,17.8314209,18.00765991,17.76733398,22.25341797,21.05178833,21.7086792,21.69265747,29.63943481,29.63943481,147.4920349,26.50518799,25.35733032,24.08847046,19.14233398,23.74945068,1
39,2024-01-10 14:51:30-05:00,1.824407339,14.93181896,147.9021149,55.91176224,20.00400543,19.99923706,0.003194951,7.619831085,55.36474609,55.36135864,55.36920166,80,27.4247551,26.88830566,27.41760063,11.58908463,5.016022682,28.24373436,1.750258923,26.11465454,30.16815186,29.62341309,25.68206787,8.474731445,22.54180908,129.5829773,128.9581299,17.87948608,17.92755127,17.87948608,17.62313843,22.1572876,21.01974487,21.61254883,21.61254883,29.62341309,29.62341309,147.7440491,26.50518799,25.35733032,24.08847046,19.14233398,23.72311401,1
40,2024-01-10 14:51:40-05:00,1.842288852,14.8647871,148.1220551,56.26316833,20.00400543,19.99923706,0.003194951,7.647726536,55.39975739,55.40637207,55.40539169,80,27.5248909,26.88830566,27.5248909,11.58908463,5.016022682,28.24373436,1.725224495,26.11465454,30.08804321,29.67147827,25.68206787,8.474731445,22.55783081,129.6791077,129.0061951,17.87948608,17.78335571,17.87948608,17.62313843,22.1572876,21.01974487,21.61254883,21.61254883,29.67147827,29.67147827,147.9158478,26.55984497,25.35733032,24.08847046,19.14233398,23.75030518,1
41,2024-01-10 14:51:50-05:00,1.819638729,15.01687622,148.3420258,55.24729156,19.99160767,19.99923706,0.003194951,7.647726536,55.39975739,55.38933182,55.39759827,80,27.474823,26.88830566,27.474823,11.60613155,5.026036263,28.31883621,1.771716952,26.11465454,30.26428223,29.62341309,25.66604614,8.474731445,22.55783081,129.6951294,129.0863037,17.87948608,17.78335571,17.91152954,17.67120361,22.1572876,21.01974487,21.62857056,21.61254883,29.62341309,29.62341309,148.1449585,26.53237915,25.38339233,24.08847046,19.14233398,23.75030518,1
42,2024-01-10 14:52:00-05:00,1.804141283,14.98842812,148.5436554,55.08238983,20.00972748,19.99923706,0.003194951,7.647726536,55.37570953,55.37751389,55.37072372,80,27.474823,26.88830566,27.474823,11.61852932,5.026036263,28.26161575,1.753835201,26.11465454,29.99191284,29.63943481,25.68206787,8.474731445,22.55783081,129.7271729,129.0863037,17.92755127,17.8314209,17.95959473,17.7192688,22.1572876,21.01974487,21.61254883,21.66061401,29.63943481,29.63943481,148.3511963,26.58673286,25.38339233,24.08847046,19.14233398,23.75030518,1
43,2024-01-10 14:52:10-05:00,1.826791525,14.89308262,148.7453156,55.62483597,20.00972748,20.02403259,0.003194951,7.647726536,55.42790985,55.42716217,55.42355728,80,27.44621277,26.88830566,27.44621277,11.63092709,5.026036263,28.24373436,1.743106127,26.11465454,30.08804321,29.63943481,25.71411133,8.474731445,22.605896,129.6791077,129.0382385,17.92755127,17.87948608,17.95959473,17.7192688,22.20535278,21.06781006,21.66061401,21.66061401,29.63943481,29.63943481,148.5574188,26.58673286,25.38339233,24.08847046,19.14233398,23.75030518,1
44,2024-01-10 14:52:20-05:00,1.81606245,14.99101734,148.9790802,55.47966385,19.9830246,19.98970032,0.003194951,7.627937317,55.38513565,55.38950729,55.38744736,80,27.32461739,26.88830566,27.32461739,11.6030302,5.026036263,28.32598877,1.757411599,26.11465454,29.94384766,29.63943481,25.71411133,8.474731445,22.58987427,129.7271729,129.0382385,17.97561646,17.87948608,18.00765991,17.76733398,22.25341797,21.06781006,21.66061401,21.66061401,29.63943481,29.63943481,148.7636414,26.58673286,25.38339233,24.11450195,19.14233398,23.777771,1
45,2024-01-10 14:52:30-05:00,1.796988726,14.95364761,149.2082672,55.18731689,20.00495911,19.98970032,0.003194951,7.571430683,55.41541672,55.40989685,55.41628647,80,27.32461739,26.88830566,27.32461739,11.6030302,5.026036263,28.23300552,1.735953569,26.06658936,30.08804321,29.62341309,25.71411133,8.442687988,22.58987427,129.7271729,129.1343689,17.92755127,17.92755127,17.95959473,17.76733398,22.20535278,21.01974487,21.66061401,21.66061401,29.62341309,29.62341309,149.0157471,26.61419868,25.38339233,24.08847046,19.11029053,23.777771,1
46,2024-01-10 14:52:40-05:00,1.870899677,17.02174759,149.3068085,47.01794815,19.99351501,19.98970032,0.003194951,7.624837875,55.43857956,55.43467331,55.42999268,80,27.35322762,26.88830566,27.35322762,11.6030302,5.026036263,28.23300552,1.735953569,26.11465454,29.99191284,29.63943481,25.71411133,8.442687988,22.605896,129.6310425,128.9100647,17.92755127,17.87948608,17.95959473,17.7192688,22.25341797,21.01974487,21.66061401,21.66061401,29.63943481,29.63943481,149.23349,26.61419868,25.40942383,24.11450195,19.11029053,23.777771,1
